2.259226356074611175e+01,2.445296134553233713e+01,2.106097421545275239e+01,1.309469943787147983e+01,2.554727713789069554e+01,1.963266357734414669e+01,1.961992444925719425e+01,1.865560962566762981e+01,1.022248029674012493e+01,2.349261062561012636e+01,2.314028627238281643e+01,1.856377456620035815e+01,1.719248002824861743e+01,2.180806136624381963e+01,1.675147069673462141e+01,1.166867841483656676e+01,1.689837781131140559e+01,1.559332969569820548e+01,1.835488501320165966e+01,1.289588869070208688e+01,2.175361534832541111e+01,1.887306359657543098e+01,1.649839874496732506e+01,1.112936036674323503e+01,1.685903360312434174e+01,1.800918833382444717e+01,2.102305826669945077e+01,1.839853660225443122e+01,2.419029117969104448e+01,1.085988605110568628e+01,2.290637765059386766e+01,2.240376697374685477e+01,1.073059756354459537e+01,2.312020824442788580e+01,2.290999316028462829e+01,2.060438702672918510e+01,1.242088150849337502e+01,1.919661023583920922e+01,1.921387292753182408e+01,1.856894097012429512e+01,1.596361794443024351e+01,2.190961262339642701e+01,1.369992920489177379e+01,1.070278738259307616e+01,1.752150948178108081e+01,2.342346632034495713e+01,2.022200306455525265e+01,1.994282045772891365e+01,2.134282061095544236e+01,2.062844986783669299e+01,1.643574394389738558e+01,1.603939403046175727e+01,2.234993018500891537e+01,2.267731658994554778e+01,1.880378879990237806e+01,1.962339035469187820e+01,9.952498844907143649e+00,6.278655602327679830e+00,1.004267105127509474e+01,1.394099866272956945e+01,1.982251722298009611e+01,2.124660264979694801e+01,1.495909422298688085e+01,1.266268220068592143e+01,2.555443751419254284e+01,2.167814204734791872e+01,1.387561899192792936e+01,2.141772590462338854e+01,2.160708240972067529e+01,1.545830774534993424e+01,1.562691540872054574e+01,2.246643400879355568e+01,2.035942133249622543e+01,9.539371779938418783e+00,1.797768046935555830e+01,2.414854021934979755e+01,1.704950637665247015e+01,2.102096744162561492e+01,1.578626267693774565e+01,2.527140235613445185e+01,2.676017256508117725e+01,1.408097609957725638e+01,2.836021444847074235e+01,1.574070796283266205e+01,1.840123443314896790e+01,1.389956763193364964e+01,2.241210302176747859e+01,1.850874321542536194e+01,2.893203527646565476e+01,1.415539451819713790e+01,2.589140226038724535e+01,1.999515202796006008e+01,2.136613284466173468e+01,1.742322128305564632e+01,2.141699522834038305e+01,1.893232847071980274e+01,1.963395192910484610e+01,2.667999348734893061e+01,1.676522560144239904e+01,2.497200473819827948e+01
1.810220077279004158e+01,2.271322852384473379e+01,1.875179216507692104e+01,1.787529995261286331e+01,2.388566157665589174e+01,1.248995854984340781e+01,2.154591576636114070e+01,1.992639384086305654e+01,1.484300171306740879e+01,1.599410323670846878e+01,1.396735127303384161e+01,1.129817682921967048e+01,2.047420463714590966e+01,1.407432009405383155e+01,1.676527228614852305e+01,1.918091307313081728e+01,1.707542794763620009e+01,1.897633459288086044e+01,1.995180284422819739e+01,2.039104206273623277e+01,1.191224884822625540e+01,1.387223069460796410e+01,1.591809192013545271e+01,1.800290206556339001e+01,1.405905369920111525e+01,1.230329938557565583e+01,1.399433898079166738e+01,1.532754480203124103e+01,1.813552669302060849e+01,1.294750014111835412e+01,1.527142427899326549e+01,1.391293419346155247e+01,1.877154705556237957e+01,1.285165642323195812e+01,1.443230638343632677e+01,1.477686423607588040e+01,1.914086839956522113e+01,1.490796070560699604e+01,1.180806397400957053e+01,1.587764398624247519e+01,1.949741566315114483e+01,1.360081900502584062e+01,1.741449704076924831e+01,1.878838626641140763e+01,1.514814014003073339e+01,1.813306463923618139e+01,1.541473994467483521e+01,1.561199380100501344e+01,1.352140330760173015e+01,1.155452636841562253e+01,1.665386775395234054e+01,1.356198250749960721e+01,1.636798802295911059e+01,1.792812872053863771e+01,1.729487372801915512e+01,1.506574351744174578e+01,2.009522805092404951e+01,2.097337953769873309e+01,1.487498307661813612e+01,2.058318013620180409e+01,1.377281756506943111e+01,1.271166738501381133e+01,1.758666686028070103e+01,1.844949108359060119e+01,1.516860513606141581e+01,1.312481250907475783e+01,1.534657797746623942e+01,1.378443879383326021e+01,1.428585373252667523e+01,1.164489031607629954e+01,2.827080019780711950e+01,9.331268158595406703e+00,1.165894236553637597e+01,1.965545569612142174e+01,2.040859718451747540e+01,1.224037900671518742e+01,1.308498383152991096e+01,1.000797687367906974e+01,1.419392062652926256e+01,1.481674274784128897e+01,1.740332283493057730e+01,1.581591503034121615e+01,1.266395370953779320e+01,1.772957671065850604e+01,1.610860954318090421e+01,1.592564230699730388e+01,1.318648067107471888e+01,1.292116264585047247e+01,1.628186254636472086e+01,1.933804734738751563e+01,1.501365247835886407e+01,1.387595327585731297e+01,1.224552559800568474e+01,1.346184076842274635e+01,1.622148069254566849e+01,1.215003558013444263e+01,1.748511743608719371e+01,1.708487087285442385e+01,1.891476214492740837e+01,1.649642017531371607e+01
1.470903020642079184e+01,1.844634832219333020e+01,1.559586004486720867e+01,1.373566618327703281e+01,1.878122221549534743e+01,1.248417657911281253e+01,1.822589641911008584e+01,1.607353504508125752e+01,1.292101936464021605e+01,1.343386865683703491e+01,1.235539519011297216e+01,1.112101194310949381e+01,1.746947360466496946e+01,1.287209357021177425e+01,1.884599983130139833e+01,1.811423401675834555e+01,1.329177136737105513e+01,1.497522631075331390e+01,1.423016875318946006e+01,1.427814490880182063e+01,1.174899927532185018e+01,1.281596414303287190e+01,1.342776860349542289e+01,1.446186471122534556e+01,1.213172840632296356e+01,1.081355939410289579e+01,1.419509093551153001e+01,1.317858696409558661e+01,1.401990501199611572e+01,1.026782786151368043e+01,1.393866137366634916e+01,1.246538882085476985e+01,1.380548973742068597e+01,1.220078214863524124e+01,1.313772518523768440e+01,1.189361387149543248e+01,1.503808391392685451e+01,1.361224415551919265e+01,1.078756858330760338e+01,1.308092084346259298e+01,1.563417798642535672e+01,1.192404276021792953e+01,1.556418699383092985e+01,1.608080526339188054e+01,1.136095226921503354e+01,1.387416616337733899e+01,1.300149401582622488e+01,1.264709003838143531e+01,1.173563010122039429e+01,1.115494429180625957e+01,1.398747745101572093e+01,1.245937528092906632e+01,1.468579457819306811e+01,1.398377230518224223e+01,1.395996392157805133e+01,1.229387674917033735e+01,1.668153829000571875e+01,1.640215371512222475e+01,1.114667052945787873e+01,1.599017788649054239e+01,1.216180190022654983e+01,1.167925958835758138e+01,1.335768571050284947e+01,1.292614071304969059e+01,1.562621431416302187e+01,1.326342360847095847e+01,1.391779904134675405e+01,1.256160454452289343e+01,1.271495021274900239e+01,1.086061758631818464e+01,1.974215857565693000e+01,1.271273502043861470e+01,1.509962884570470010e+01,1.299976212453336899e+01,1.603809477352807278e+01,1.399158092337300729e+01,1.438459447661323054e+01,1.297443016217431477e+01,1.397125238657242363e+01,1.738417847613331446e+01,1.813792916137093414e+01,1.368952167589939961e+01,1.533097631123388283e+01,1.392505520162302446e+01,1.479461282166693081e+01,1.396544532512234582e+01,1.376642294067737282e+01,1.287777145466104400e+01,1.572417751928554708e+01,1.466171662480061855e+01,1.641266318887097952e+01,1.550193633138289329e+01,1.242935984624597268e+01,1.399533875881523670e+01,1.608941439571680121e+01,1.271068908246724050e+01,1.434590666697427253e+01,1.773800476861019604e+01,1.459078954719576871e+01,1.680186139401925516e+01
1.491954249590992276e+01,2.145519034182973428e+01,1.683159043465192894e+01,1.712100451635714649e+01,2.045981331972484440e+01,1.000425291350725843e+01,2.454498705106519196e+01,2.198690109505405132e+01,1.265242703617067832e+01,1.278885705399744666e+01,1.159540368654549525e+01,9.029392344633606626e+00,2.316471489326995936e+01,1.123208616874748600e+01,2.307319639113011078e+01,2.252385225757770115e+01,1.713746832356309824e+01,1.737650993857974413e+01,1.429698014071237822e+01,1.753583574444809301e+01,9.899954791664441700e+00,1.149990523872571657e+01,1.297785445207733801e+01,1.812258517812503555e+01,1.251608308156124849e+01,1.056406850500184191e+01,1.011810871231813280e+01,1.126728327975689581e+01,1.419225104400584314e+01,1.146807026076999136e+01,1.274604316187736686e+01,9.669492298480236059e+00,1.863750816231370777e+01,1.140961460944888017e+01,9.644636072448861341e+00,1.010795762638625206e+01,1.846893672485933280e+01,1.139740875577541601e+01,9.491946218198620500e+00,1.216371754795790139e+01,1.551033748348058339e+01,1.155815096600943548e+01,1.572176470330288112e+01,2.002072485736735530e+01,1.104828694236900333e+01,1.392399927598478371e+01,1.075453376756408375e+01,1.263485739656707096e+01,1.041284557590412874e+01,8.504539720435985828e+00,1.615612873839361896e+01,1.313174727046700241e+01,1.306203311094878927e+01,1.285881308510803933e+01,1.505061384814612779e+01,1.145005975496471251e+01,1.990894297733026974e+01,2.542126559339409653e+01,1.177637013749287576e+01,2.003874105250429238e+01,1.071272173787977522e+01,9.307175222348035959e+00,1.304563553808293364e+01,1.693691620966728806e+01,1.301233517363760939e+01,1.051075686731297765e+01,1.458923744552262747e+01,1.084332853782964889e+01,1.049359680574008280e+01,1.027934901573050297e+01,2.648207823229424207e+01,8.097219176548833275e+00,1.142910668125455231e+01,1.781204687375662843e+01,2.112686111434231861e+01,1.055744271049576355e+01,1.320444749237495330e+01,8.743864792791981699e+00,1.389754143292432786e+01,1.405657794826782947e+01,1.479024613433125523e+01,1.259502408144064134e+01,1.281467097215386275e+01,1.257591010476662063e+01,1.447553638919188757e+01,1.596147761926303588e+01,1.141294877626125981e+01,1.101494610111430461e+01,1.140870253478652785e+01,1.452909272151381970e+01,1.291378183065987173e+01,1.304225207054545876e+01,1.083501674095617773e+01,1.269340541944464462e+01,1.401075652530201410e+01,1.066296344533967044e+01,1.439731845657348686e+01,1.632643756203509611e+01,1.470143934212015324e+01,1.476143872182163364e+01
2.389337866789679765e+01,2.807431241757899443e+01,2.632447408763910346e+01,1.828577431195648728e+01,2.630575342766124436e+01,1.842314577489093352e+01,2.956380818915090458e+01,2.179033846316899314e+01,2.204635518299362218e+01,2.317472325775293029e+01,2.212046553418601036e+01,1.841623364778256189e+01,2.496747195273013631e+01,2.184070970943510304e+01,2.609001415259727708e+01,2.428678861631181718e+01,1.744346526974344869e+01,2.453846017813980041e+01,1.948449957558933221e+01,1.506819637976780157e+01,2.067840952082902106e+01,2.304805168484793398e+01,2.299029472245145200e+01,2.064086259576107807e+01,2.041640563710808465e+01,1.817238235245004319e+01,2.021537244991989724e+01,1.859473060567133018e+01,1.904193177224249212e+01,1.275670001980517654e+01,2.179153676144889573e+01,2.096571218351378718e+01,1.843355515247711196e+01,2.230385650650542573e+01,2.014565856560591328e+01,1.697963352445069063e+01,2.373428569476936190e+01,2.402935862494868502e+01,1.799047168165894561e+01,2.214164674330086768e+01,2.510356538982428276e+01,2.051973806014260049e+01,2.351267454833485004e+01,2.838720277139189108e+01,2.052080123025757530e+01,2.402205990195946583e+01,1.756190457075992839e+01,2.242171874920370556e+01,1.990297525602723283e+01,1.614786745425314507e+01,1.980848444413936704e+01,1.749485831343135800e+01,2.266647908133303702e+01,2.153353944828859312e+01,2.508489384983332116e+01,2.063621640030146409e+01,2.545271218727697260e+01,1.437030412134642532e+01,1.607052573515055371e+01,2.690622950946446679e+01,1.926460986173883327e+01,2.095349067917602781e+01,1.813238753005975923e+01,2.239979743293469738e+01,2.427247256977155132e+01,2.217133196570969744e+01,2.085972145922769982e+01,1.975837113157170677e+01,2.145110341812909382e+01,1.655659312953432050e+01,1.709729854268494620e+01,2.111162059418163039e+01,1.325731130555135806e+01,1.263987209089366814e+01,1.689232235880458788e+01,2.280521310450217953e+01,1.188557587278490502e+01,1.679123797419755704e+01,1.034936185837291234e+01,1.620286814173938339e+01,3.046798036551994926e+01,1.695994387904053724e+01,2.558766990057529966e+01,1.696598584555232492e+01,1.951401402760357939e+01,2.297371082092874417e+01,2.260212133502275833e+01,2.371831125174259114e+01,2.811301071832016873e+01,1.465108637039725537e+01,2.728718668152556859e+01,1.968664521360870623e+01,2.131104488446917600e+01,2.522251322593282907e+01,2.625165920207191306e+01,1.982713838922303751e+01,2.289352795904284932e+01,2.422133579773480250e+01,1.689536849317542178e+01,2.491010868246532084e+01
1.422132399111123391e+01,2.032400111054698755e+01,1.625538748657373844e+01,1.622741245874888705e+01,2.073907356631255539e+01,1.431454343306754140e+01,1.644933348714704380e+01,1.694297322471197731e+01,1.283433693978517454e+01,1.343925228250535042e+01,1.365567561097043381e+01,1.290150951487439102e+01,1.977577922911869734e+01,1.496700807474174155e+01,2.000682597513721817e+01,1.908601672443053587e+01,1.458717020645244133e+01,1.515814703716506529e+01,1.433025585758602460e+01,1.665249290250646652e+01,1.405424906909397009e+01,1.297794535502936242e+01,1.355047929597566281e+01,1.635529742429183386e+01,1.384818197503447834e+01,1.321862979643425717e+01,1.681914254421570831e+01,1.427723104475657578e+01,1.609850900433653464e+01,1.239706974035274811e+01,1.692613830163499244e+01,1.306197128808415187e+01,1.726857919736170288e+01,1.439968795673003399e+01,1.417443258362840197e+01,1.229420753281959833e+01,1.693609307819279763e+01,1.345954377194158269e+01,1.267363580232495224e+01,1.467390861570501670e+01,1.753886667872615135e+01,1.400132148866225634e+01,1.624392458811594508e+01,1.745466417129917147e+01,1.300018108942987283e+01,1.524621556617549345e+01,1.551321439395866264e+01,1.482281006394208589e+01,1.343422892608492702e+01,1.084972234516499157e+01,1.714525119148827059e+01,1.495192456374356027e+01,1.709409097706398484e+01,1.475527479184964363e+01,1.560549736413514665e+01,1.399176004714479404e+01,1.838673574234675812e+01,2.108205374608623117e+01,1.290150279532348065e+01,1.589240154237612046e+01,1.441671698106245003e+01,1.274580818266318261e+01,1.512858532347453888e+01,1.400710914581591737e+01,1.774581631759781430e+01,1.426004796390185447e+01,1.462426299124297202e+01,1.368662554481392135e+01,1.487109445023133958e+01,1.191173853546600014e+01,2.284500827931950084e+01,1.164309208460281297e+01,1.685153898170484865e+01,1.574099327657260972e+01,1.880493082003816596e+01,1.346168921873075419e+01,1.406346199706936773e+01,1.211053687318434413e+01,1.641023018470046679e+01,1.922679466779223389e+01,1.741644747205762656e+01,1.221418740698408101e+01,1.581527946450569289e+01,1.257517947074470044e+01,1.546865957609617226e+01,1.176583489797596371e+01,1.417853021709760242e+01,1.108912584880047802e+01,1.352139916237013040e+01,1.278724641810913454e+01,1.450095984981442143e+01,1.539725015935542274e+01,1.149949105560622797e+01,1.160271128592791001e+01,1.471159250055976031e+01,1.180540705762618359e+01,1.337535094949285508e+01,1.950792613210346360e+01,1.522272393584043471e+01,1.801482034104255092e+01
2.230971570238787649e+01,2.567519264037049709e+01,2.446820988233199756e+01,2.276628554774335811e+01,2.587524046219439811e+01,1.766039221493053901e+01,1.721327718842230325e+01,1.760752557420072151e+01,1.824829738049976413e+01,2.243417847008997512e+01,1.994800387699494593e+01,1.579668389858858291e+01,2.010387157907687694e+01,1.893036519310388144e+01,1.399670726992018288e+01,1.335424796124537217e+01,1.928457384824811527e+01,1.599967925706372895e+01,2.058244617589946301e+01,1.718245988020878201e+01,1.596324777113849791e+01,2.080803882144427064e+01,2.053289360765261051e+01,1.812005404529437413e+01,2.004221276744785030e+01,1.488845986813402078e+01,1.706755037333721248e+01,2.081408109141388252e+01,2.279405849731776357e+01,1.676904599474775637e+01,1.907240335472417314e+01,1.962160399436706371e+01,1.707031103299506469e+01,1.774373985818604638e+01,1.884935399931592315e+01,1.794311872537690533e+01,1.492327527685716504e+01,2.043888526796894212e+01,1.655897351370168735e+01,2.128446882265973272e+01,2.138585506859654828e+01,1.757463721332786122e+01,1.913925693814639573e+01,1.382845429825169248e+01,1.920102754496618047e+01,2.218055014025947003e+01,1.979073197187328503e+01,2.072379361817925769e+01,1.899704980028343471e+01,1.553776682265029763e+01,2.247237789285196641e+01,1.830534831688767383e+01,1.868810487913370366e+01,2.138573350046505084e+01,2.294629980082686416e+01,1.930564871482737033e+01,1.540845710467302965e+01,9.862783132311884415e+00,1.535621289000077638e+01,1.481427166243926408e+01,1.766369587154483156e+01,1.932252626153800179e+01,1.996342760487880241e+01,1.581977327826453106e+01,1.869583494841495508e+01,1.811658990101543054e+01,2.056264621810022675e+01,1.894153432137147774e+01,1.818801312478419163e+01,1.657249176971006932e+01,2.342533355158548147e+01,1.695173741148093427e+01,2.004017135145051043e+01,1.919857450569580237e+01,2.598160975867513400e+01,1.899816710043046442e+01,2.180408809496357492e+01,2.000541727970130523e+01,2.215328129049346728e+01,2.084862894366455066e+01,2.562765972044846308e+01,1.988508260502374725e+01,2.279199059662317950e+01,1.898215574981605869e+01,2.396912360156295563e+01,1.854438397616426215e+01,2.041349143577735958e+01,2.246576300176646157e+01,2.585136392183403586e+01,2.054573335766073683e+01,2.545940177342613708e+01,2.421471371331423938e+01,2.066304899354219060e+01,2.188767022256672590e+01,2.351826592719288556e+01,2.201677910204253408e+01,2.361157435107053004e+01,2.371246542083110853e+01,2.309151744666338146e+01,2.468362008423648035e+01
2.746268601137153098e+01,2.914943078751653616e+01,2.609066511492642348e+01,2.040817963307301142e+01,2.651458606409728702e+01,1.997289893477858413e+01,2.834732003284115365e+01,2.259990053399496901e+01,2.020041152827132436e+01,2.528810537936638525e+01,2.267034449876881297e+01,1.791754394609105816e+01,2.429843162372743848e+01,2.088072004688828542e+01,2.437453892827103630e+01,2.182327050611527852e+01,1.745401122745336409e+01,1.915793775863845383e+01,1.763925915027979840e+01,2.176520279516137180e+01,1.869345493495316646e+01,2.241459446710787518e+01,2.351455154461017116e+01,1.613981595271386382e+01,2.196464328738559857e+01,1.672866310941756751e+01,1.592105980423050937e+01,1.759728310616074509e+01,1.487314749699476124e+01,1.944578638605003107e+01,1.941670456072802153e+01,1.073795169762956903e+01,2.248665185380358622e+01,2.168042701318985621e+01,1.279992181776160010e+01,1.299696876584809502e+01,2.299351938117637673e+01,2.326849128333860506e+01,1.887840615399969124e+01,2.265016160679749646e+01,2.605079224795446180e+01,1.856358437827736907e+01,2.436352313606244735e+01,1.791309738516213912e+01,2.031801748188023282e+01,2.295497666434692974e+01,1.730320115731012720e+01,1.922071316662859886e+01,1.190719523813069713e+01,9.833510847555118062e+00,1.983859717961151148e+01,1.979241699498186335e+01,1.377927106653987721e+01,1.487210275663940706e+01,2.463657525861302133e+01,1.602257094137917193e+01,2.119355792846920039e+01,1.748556524791322886e+01,2.065866794100129766e+01,2.569278212515413173e+01,1.529209732416239831e+01,1.124779646020022028e+01,2.181865978832894370e+01,2.145693878729004922e+01,2.289859102660440726e+01,1.484100652541394538e+01,2.139665096099422215e+01,1.183269008561867963e+01,1.491792739133398982e+01,2.025907603565316606e+01,3.147192412882790791e+01,1.263365893032647591e+01,2.403346521327873120e+01,2.198208401396449574e+01,2.843548609758728674e+01,1.820231679131472902e+01,2.089060262752369113e+01,1.734414246990615993e+01,2.457905693338206277e+01,2.597912735350351454e+01,2.724798562594673967e+01,2.047382935732841247e+01,2.032758591235435119e+01,2.165175436334294545e+01,2.577124114880975014e+01,2.397803415770303559e+01,1.997822866737666914e+01,1.766767974405414066e+01,1.399832287830219002e+01,2.144611169981342869e+01,2.135810799743524058e+01,2.214514070438852400e+01,1.501270122301184529e+01,2.217525408311789192e+01,2.361991927575226669e+01,1.779465649346732903e+01,2.077745903532260741e+01,2.556633277746742294e+01,2.364191634659422903e+01,2.505316065778274037e+01
2.417790927830930059e+01,1.763689909955446566e+01,1.832267753698119961e+01,1.266614648482880412e+01,2.480004669182064703e+01,1.136354932717963884e+01,1.966336940983806514e+01,2.007080952534338181e+01,1.292481754255348925e+01,2.449628773224752365e+01,1.884853664095335546e+01,1.230274401273353213e+01,1.692869451003025816e+01,1.164393477067819660e+01,1.862110638891687131e+01,1.887528125080386232e+01,1.716199105037991046e+01,1.938217927131303142e+01,1.933560134041003309e+01,1.404579957707864146e+01,1.899238420850384657e+01,1.689263347941501792e+01,1.771620216519717417e+01,1.422372517032445671e+01,1.378969099243008500e+01,8.887750620308349170e+00,2.127017859260694266e+01,1.590270717840676085e+01,2.070394144155191896e+01,8.026500353941894872e+00,1.462937993125720126e+01,1.902674745477924390e+01,9.064596034705822092e+00,1.579651514915949306e+01,1.969368118049713345e+01,2.052829462286646134e+01,1.265485022493942502e+01,1.850330590097503958e+01,1.343172725855082206e+01,1.565262526837488544e+01,1.308283839966639839e+01,1.499155373138667535e+01,1.479663992010633677e+01,1.981816346494226266e+01,1.273432709491988746e+01,1.514447999684290203e+01,1.319960391812546874e+01,1.835495036439439076e+01,1.372673757516681015e+01,2.069499905926076977e+01,8.578329954185413442e+00,1.009183047907706232e+01,1.826335017075561140e+01,1.450325555191922788e+01,1.449207885528528195e+01,1.189391271574354114e+01,1.682737588425212749e+01,9.314536793809647719e+00,1.026215540950490990e+01,1.821745126226601741e+01,1.285151417412355812e+01,1.790256619000304283e+01,1.397558987949795650e+01,1.380145665929311249e+01,1.889481925158103692e+01,1.804662682468507384e+01,1.421636523107561878e+01,1.692213920122900817e+01,1.511041952232670127e+01,1.387305066950565546e+01,1.304353199084686210e+01,1.945620898549735145e+01,2.118790032057716033e+01,8.281143059364776349e+00,1.303430149682646899e+01,2.068786379867675862e+01,1.715533950082038928e+01,1.929071959241773015e+01,1.323351726122600347e+01,1.948804123039249703e+01,1.960869047419735267e+01,1.584597741461450937e+01,2.293288211989548486e+01,1.480576361503461769e+01,9.944063988470972504e+00,1.928131221630793846e+01,1.908560390081114733e+01,2.027583757061275094e+01,2.775761644004751361e+01,1.690866643961481941e+01,2.405125779835696065e+01,1.746685056382132828e+01,1.612929557116035184e+01,2.188022026656233976e+01,2.188128776848625634e+01,1.785220560498879649e+01,1.973442734706520696e+01,2.188564349318362190e+01,1.570625069280686681e+01,2.010137119223616509e+01
1.389331256858847041e+01,1.752196141429030263e+01,1.779426216556305462e+01,1.921166241110890383e+01,2.266533632801122167e+01,1.411021323799320726e+01,2.512075419209909910e+01,1.827552363856409556e+01,1.389558988310469090e+01,1.208159286422412038e+01,1.222538458033974962e+01,1.068631162912339505e+01,1.867723471174605265e+01,1.216061218214701967e+01,2.218643925637871916e+01,2.312184029858448753e+01,1.619229984311685655e+01,1.819607928909618977e+01,1.933810795012942663e+01,1.975761865411669760e+01,9.695336981639087526e+00,1.185026116715161493e+01,1.512866164586992568e+01,1.863273005642722069e+01,1.318092059750256340e+01,1.012350306718010984e+01,1.064492928354249557e+01,1.554415133191832865e+01,9.422720828880898125e+00,1.426835500456320460e+01,1.166423536656509441e+01,1.059995239073469975e+01,1.944089157926228495e+01,1.255557291041711210e+01,1.019824755758025958e+01,8.833917873703200030e+00,1.860679579690958008e+01,1.207382549309633646e+01,1.309424865061296828e+01,1.492148171176691562e+01,1.866420782588630800e+01,1.137835505633455568e+01,1.791342559007705404e+01,1.967122411427436646e+01,1.224355914392265277e+01,1.272399618782904440e+01,1.501644407558529792e+01,1.390012513679391759e+01,1.064741389445939035e+01,7.637945019151487713e+00,1.816894061780581637e+01,1.428174584500601441e+01,1.316890795285644344e+01,1.144210001759162765e+01,1.345718918608076820e+01,1.157598212963264928e+01,2.087754913990083594e+01,2.252667279555383573e+01,1.401752011912290641e+01,1.771082852337687541e+01,1.136190106171773095e+01,1.080552357321033696e+01,1.640353161314294539e+01,1.527657327343894167e+01,1.351763323056880495e+01,1.141246447868894620e+01,1.659806386533196587e+01,1.282786632462537568e+01,1.051257315752511090e+01,1.310514675987957389e+01,2.640923989770061553e+01,1.490276557661184142e+01,1.885860756689535833e+01,1.713086061391820181e+01,2.137067053667330185e+01,1.873376822021566568e+01,1.760243993596419898e+01,1.867999626094561449e+01,1.998410430407533056e+01,2.251840645644713845e+01,2.247481473880446856e+01,1.862369452572518469e+01,1.939669680807534746e+01,1.898268209445163279e+01,2.091755111176762227e+01,1.938976866477089800e+01,1.733335438841419318e+01,1.526910663312094130e+01,2.089799269357598632e+01,2.010594088309935046e+01,2.070812038551821388e+01,1.995447936507319753e+01,1.636634114199506485e+01,1.778432185729977277e+01,2.108649649325590758e+01,1.731705577315625533e+01,1.888694657251406284e+01,2.097380239572798644e+01,1.933553943708167822e+01,1.921483678256424810e+01
